;Локальная тема;Описание
375;Неудовлетворительное техническое/санитарное состояние;Автобус, бортовой номер 040516, оснащен кондиционером, но кондиционер не работает. 
376;Неудовлетворительное техническое/санитарное состояние;Автобус, бортовой номер 041169, оснащен кондиционером, но кондиционер не работает.
377;Неудовлетворительное техническое/санитарное состояние;У автобуса не работают ВСЕ эму, а также не работает звуковое оповещение об остановках!!
378;Неудовлетворительное техническое/санитарное состояние;Не работает кондиционер
379;Неудовлетворительное техническое/санитарное состояние;Не работает кондиционер.
380;Неудовлетворительное техническое/санитарное состояние;От автобуса в момент набора скорости раздаётся аномальный свист и скрежет. Это не норма для современного городского транспорта.
381;Неудовлетворительное техническое/санитарное состояние;Здравствуйте! Пишу во поводу автобуса Т77 (сменил троллейбус 77). В автобусе идет война отопления с кондиционером! Зачем летом работает отопление салона? Если не справляется охлажде но не двигателя, так почините автобус!
382;Неудовлетворительное техническое/санитарное состояние;Вода в четвёртом стеклопакете по левому борту и в третьем стеклопакете по правому борту автобуса. Коррозия кузова между первой и второй дверью.Необходимо исправить.
383;Неудовлетворительное техническое/санитарное состояние;Не горит белая часть правого выносного габарита. Необходимо исправить.
384;Неудовлетворительное техническое/санитарное состояние;Не работает боковое табло и табло стоп-спасибо сзади. Также не отображается температура в салоне и на улице. Необходимо исправить.
385;Неудовлетворительное техническое/санитарное состояние;Вода в форточке второго стеклопакета по левому борту и в первом и третьем стеклопаках по правому борту автобуса. Необходимо исправить.
386;Неудовлетворительное техническое/санитарное состояние;Отсутствует ручка технологического люка. Необходимо исправить.
387;Неудовлетворительное техническое/санитарное состояние;Не работает бегущая строка в задней части салона. Необходимо исправить.
388;Неудовлетворительное техническое/санитарное состояние;В автобусе не работал кондиционер, прошу вас объяснить почему.
389;Неудовлетворительное техническое/санитарное состояние;Неисправен кондиционер в салоне, температура +25, духота в салоне.
390;Неудовлетворительное техническое/санитарное состояние;Время вечер (проезжаем Преображенскую) - в салоне темно, но как видно на фото не работает один из приборов освещения. Горит только один, второй не включают, посмотрите в окна - на улице темно. Примите меры по ремонту подвижного состава 
391;Неудовлетворительное техническое/санитарное состояние;Автобус на линии с выключенным кондиционером, температура в салоне выше предусмотренной госконтрактом (+28).
392;Неудовлетворительное техническое/санитарное состояние;Не работаают оба выносных габарита и маркерный огонь сзади слева, повреждён кузов сзади слева. Необходимо исправить и предоставить фотоотчёт о проделанной работе с обоих сторон автобуса.
393;Неудовлетворительное техническое/санитарное состояние;Не работает кондиционер при его наличии. Прошу починить
394;Неудовлетворительное техническое/санитарное состояние;Кондиционер в автобусе не работает, температура почти 30 градусов, в салоне автобуса невозможно находиться, сильная духота. Прошу восстановить работоспособность системы кондиционирования воздуха в салоне автобуса. По факту выполнения работ прошу предоставить фотоотчёт. Спасибо.
395;Неудовлетворительное техническое/санитарное состояние;На данном автобусе отсутствует поручень ограничивающий накопительную площадку, предусмотренный заводом-изготовителем. Видны отверстия на соседних поручнях под его крепление. Ранее подобная проблема описывалась в сообщение №12641107 и было успешно решена.
396;Неудовлетворительное техническое/санитарное состояние;Не исправна кнопка сигнала водителю под вторым окном.
397;Неудовлетворительное техническое/санитарное состояние;У автобуса не работают ВСЕ эму!!!
398;Неудовлетворительное техническое/санитарное состояние;Вода внутри двух стеклопакетов в задней части, сломано крепление молотка и поврежден стикер над ним. Необходимо исправить.
399;Неудовлетворительное техническое/санитарное состояние;Отключена система кондиционирования и отключен речевой информатор. На бегущей строке в салоне отображается некорректная информация о температурах на улице и в салоне.
400;Неудовлетворительное техническое/санитарное состояние;Не работает кондиционер и оповещение об остановках
401;Неудовлетворительное техническое/санитарное состояние;Сломан пластиковый держатель указателя маршрута. Необходимо исправить.
402;Неудовлетворительное техническое/санитарное состояние;Информационное не показывает температуру в салоне и на улице. Прошу починить
403;Неудовлетворительное техническое/санитарное состояние;Оглушительное шипение в задней части салона - вероятно неполадки в пневматике дверей. 
404;Неудовлетворительное техническое/санитарное состояние;На этой машине всегда не работает кондиционер
405;Неудовлетворительное техническое/санитарное состояние;Здравствуйте, салон автобуса находится в неудовлетворительном техническом состоянии не работает кондиционер, в салоне автобуса душно, сыро, нет кислорода,окна закрыты шурупами. В связи с этим требуется привести салон автобуса в надлежащее удовлетворительное техническое состояние отремонтировать кондиционер в салоне.
406;Неудовлетворительное техническое/санитарное состояние;Неисправно переднее электронное табло, половина которого просто напросто не работает. Прошу восстановить работоспособность переднего табло, а так же продемонстрировать его работоспособность путем выставления маршрута 246 на переднее табло. По факту выполнения работ прошу предоставить фотоотчёт. Спасибо.
407;Неудовлетворительное техническое/санитарное состояние;1) Не работает автоинформатор 2) Не работает кондиционер . 4) Бейдж другого водителя . 5) Отклеиваются объявления 6) Ржавый поручень. 7) Не работает wi-fi . 8) Не работает динамик . Требуется починить .
408;Неудовлетворительное техническое/санитарное состояние;В задней части автобуса из кондиционера в салон поступает запах плесени и сырости
409;Неудовлетворительное техническое/санитарное состояние;Из кондиционера в салон поступает запах плесени и сырости
410;Неудовлетворительное техническое/санитарное состояние;Не горит левый задний габаритный огонь, правый задний стоп сигнал, задняя ПТФ не закреплена и вываливается, на задней части автобуса имеются грязные следы. Прошу восстановить все световые огни закрепить заднюю ПТФ, устранить грязные следы на задней части. По факту выполнения работ прошу предоставить фотоотчёт. Спасибо.
411;Неудовлетворительное техническое/санитарное состояние;Отсутствует два молотка с левой стороны и вода внутри стеклопакета с левой стороны. Необходимо исправить.
412;Неудовлетворительное техническое/санитарное состояние;Душно в салоне
413;Неудовлетворительное техническое/санитарное состояние;Вода внутри третьего стеклопакета с левой стороны, отрывается вторая форточка с левой стороны, не горит второй экран, а первый завис. Необходимо исправить.
414;Неудовлетворительное техническое/санитарное состояние;Душно в салоне, вентиляция не работает
415;Неудовлетворительное техническое/санитарное состояние;Вода в последнем стеклопакете по левому борту в прицепе автобуса. Прошу заменить стеклопакет.
416;Неудовлетворительное техническое/санитарное состояние;Проблемы внешних световых приборов. Лева я передняя фара не горит. Правый сигнал поворота мигает белым цветом, а должен мигать жёлтым.
417;Неудовлетворительное техническое/санитарное состояние;Собрался конденсат в лобовом стекле и запотел маленький стеклопакет под форточкой водителя. Необходимо заменить
418;Неудовлетворительное техническое/санитарное состояние;климатическая система не работет, могу предположить, что датчики температуры заведомо показыаают неверную информацию в салоне ближе к 27, на улице же около 16, табло в салоне показыввет Тв +20 Тн+27. В салоне очень жарко, дышать нечем
419;Неудовлетворительное техническое/санитарное состояние;Шум в салоне при начале движения. (Что-то прокручивается и скрипит в движке)
420;Неудовлетворительное техническое/санитарное состояние;Не работает часть маркерных огней с обоих сторон и оба фонаря подсветки госномера, все плафоны фонарей на капоте двигателя почернели и потеряли свой цвет от копоти, необходима их замена. Сзади отсутствует стикер с парковым номером, а по бокам и спереди они повреждены. В двигателе оборван ремень. Необходимо исправить и показать работу ламп.
421;Неудовлетворительное техническое/санитарное состояние;Вода внутри стеклопакета левой створки третьей двери. Необходимо исправить.
422;Неудовлетворительное техническое/санитарное состояние;Неудовлетворительное состояние перил
423;Неудовлетворительное техническое/санитарное состояние;Из кондиционера в салон поступает запах плесени и сырости
424;Неудовлетворительное техническое/санитарное состояние;Не работает кондиционер
425;Неудовлетворительное техническое/санитарное состояние;В салоне не работает кондиционер. В салоне порвана обшивка сидения у 3 двери.
426;Неудовлетворительное техническое/санитарное состояние;Не работает вентиляция и кондиционер. В электробусе нечем дышать.
427;Неудовлетворительное техническое/санитарное состояние;Не работает кондиционер
428;Неудовлетворительное техническое/санитарное состояние;"Разбитый светильник; часть других светильников не работают и грязные; не работает кондиционер; не работает оповещение об остановках; отсутствует аварийный молоток; щели в дверях"
429;Неудовлетворительное техническое/санитарное состояние;Жарко в салоне, не работает кондиционер
